Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2022-04-01,142.022,142.149,141.76,141.976
2022-04-04,142.037,142.104,141.153,141.553
2022-04-05,141.682,141.749,140.745,140.792
2022-04-06,140.569,141.517,140.508,140.786
2022-04-07,140.768,141.336,140.516,140.578
