Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2022-04-01,10.3893,10.4044,10.3253,10.3491
2022-04-04,10.3467,10.3972,10.3305,10.3411
2022-04-05,10.345,10.348,10.2575,10.2896
2022-04-06,10.2908,10.3454,10.2565,10.3371
2022-04-07,10.3374,10.3577,10.2842,10.2888
